order_id,products
272418,24852 26209 47672 36929 42345 47049 34479
3156004,
89094,43352
927784,13176 39275
373084,
1321002,49235 26604 28465 33572 13263 27845 17615
2107438,
2863453,21376 39877 39928 47209 21137 21903 43961 26604 40706 26209 39275 36695 19895 28199 46667 49478 24964 32864 3957 26800 21009 18811 29270 32429 8859 18606 1890 6193 23102 9807 45946 36914
3016371,28985 4942 8986 48423 23791 33568 15070 34259
1058869,21903 16290 28849
141367,47209 21616 36216 27845 18594 30385
3024952,24852 44257 282
2229940,13575 38768 31759 9397 48762
272444,49247
927805,24852 27966 45066 47766 21137 11520 26209 34128 24830 19511 20842 40516 31371 34809 25194
2107454,
3287104,23879 37250
1583170,24852 21137 21616 18465 12341 12606 24725
3287109,
141382,13176 24024 49610 48186 32134
2976946,13176 5450 47209 14947 44632 47912 35221 44008 44560 26165 29447 43122 22708
2762824,2078 35921 22678
2893901,13176 16797 39928 47209 47766 31717 45007 39275 23165 38456 41290 22935 45073 27845 2966 4952 29668 49519 4962 37718 8174 26706 1202 6182 19660 25435 38544 5514 2664 1749 29387 7808
2107471,19660
403537,25133 47209 42557 11520 24964 17419 42992 36675 26911 14449 44882
2238548,10912 49628 43394
1072142,23909 29615 39079
1058902,
1443513,54 49355
3418200,5212 17224 19057 24852 24954 37646 47209 2966 28597 432 45866 7916 38730 26168 7131 31932 38734 46257 44165
1321052,24852 42585 38689 23236 21872
1845341,16797 24852 27344 21137 30391 47167 42450 4367 13877 14882 5547 46047 18200 2344 31315 25295 44989 25208
1945957,
1440351,24852 21903 49683 41220 18465 41950 27845 28226
10338,47209 30391 43154 40709 28745 11140 5785 30233 39527 29941 34866
2369635,
927844,
897382,196 35383
1452134,27845 36554
1583208,27966 8277 46969 5479 16759 13113
2426556,6361 13198 32177 21108 41290 48747 29675 19048 5024 10108
2762859,13176 47766 19677 2962
3156078,47144 47209 8021 21903 8193 13829 42585 22935 15984 24964 38312 32734 35383 28849 34012 11408 30290 432 16848 31635 48220 23634 26032 41349 11199 38944 23916 25533 18615 5640 1542 7241 48184
2295485,
766312,49520
1399827,
403576,
3287162,36533 29104
2238588,
1714302,17807 35199 41148
2369664,30635
3156097,5450 38164 41408
534659,13176 16589 24768 24852 13870 16168 45007 16349 25931 10017 8555 45223 14129 36082 25936 19706 23649
1321092,26604 24838 17706 45200 1398 40849 3513 39276 23178 28576 18691
2369669,13176 49235 4957 37646 38656 8021 22035 44632 38164 29127 32096 18362 46049 20580 6297 46828 21603 38840 27575
1452167,18564
2832919,
3025035,47766 18362 19068 24639
1509058,
1976462,7021
1452176,33787 27086 6128 12863 33198 3957 37158 35124 47516 32439 18380 39400
1714321,19894 46088 40364
3418258,46676 21137 21903 2078 24838 9076 20114 45104 5250 33364 37478 19862 3466 7344 31373 47927
2044397,24184 10151 9755 45832 45793 40021
2273646,
927895,
1804350,24852 47766 21903 11520 26209 47626 5612 29077 712 45521
665756,
2369694,
1058975,24852 39877 47209 21137 49683 26209 30391 43352 25931 34243 47672 5991 9076 34969 19677 2314 8174 23375 32578 41757 31553 38662 46206 13751
2369696,13176 47209 28985 18465 40310 46654 33055 27705
2369697,9515
1237839,33198 17835
3287204,24852 31683 8193 4210 8744 44799 21019 23734 46522 23236 38768 34063 3358 32538 34487 29088 3861 34064 11432 12914 42215 1157 42998 28884 47895
1452197,34530
110961,
2893993,24852 17316
927915,27344 31683 28993 11463 14111
3025069,196 37710 12341 49243
1714351,38768
1452212,33313 41714
2500789,13176 47766
927926,
796855,44632 35221 15984 31635 46913 25533 35090
2911482,
218573,24852 27845 1558
1583293,47766 40604 49683 28985 28842 18465 24964 46906 10749 28785 34262 21724 4451 38465 14218
3287231,9387 15100 48116 43962
2631872,
665793,43963
1509067,16797 30489 21137 5785 12756 21704 1723
45430,24838 47626 4605 32689 33000 34931 121 35810
42262,30233 1160
2238663,46149 18023 130
1321161,24852 46886 47766 26209 17600 41844 22935 33000 5785 24841 48628 45866 41665
1321162,19508 18727 23919
403661,
2500814,24852 27521 20392 49192 35649
796880,
278524,49683 43772 24660 8536 10673 28157 28371 6789 6846 19863 40354 10170
3103779,23447
1059029,196 13176 17122 38928 37710 39408 20738 36472 3798
2107606,16797 29223 3265
2631895,13176 27966 37646 47209 18370 24010 24810 11520 19678 20995 5876 27086 43086 39040 49157 17149 1158 20339 5785 42701 1025 28058 3952 46720 45681 2581 16616 39094 9515 10798 47993 19049 46226 31100 18564 19706 29077 47668 42900 34401 16570 40826 25230 12846 6748 5022 13014 40078 33151 40783 23049 27751 6480 18695 49575
2631899,13176 8518 21938
1059036,
2107613,13176
2238686,16797 24852 45066 47766 21903 40706 26209 42828 44661 13629 12384 27325 18288 3481 35108 45013 25705 42244 46820 37011 20622 19819 7806 16570 34049 42383
1321183,1639
10464,
2107618,43136 4938 8079
2208123,16797 5769 11365 40939 17313
1714405,48733 34148
141543,26767 36107 9175 28572 45154 47231 48426
1976555,43154 31608 4138 33095 695 21317 44593 29848 48552 22662
1190125,17122 42356 34027 45681 38185 31981 24555 38935 27816
1159549,
2631921,
781598,14371
2238707,8277 29071
1452277,13176 27845 20463 40878 48004 22624
1976566,13176 47209 47766 28204 30233 33768 27750 12572 17915 25533 39101
1321207,13176 21137 45007 8277 44632 32578 39180
403704,13176 49235 19057 24852 18370 31717 16154 41290 5876 22935 7948 35221 43154 6187 40910 33279 38383 999 18818 38533 21246 45946 22416 41271
1583355,23909 31981
1059069,19057 20842 48259
3418366,
2763007,49235 5212 45123 4793 41238 35503 13113 3339 13650 21121
2208128,
2369794,24852
1586999,13176 27966 45948 21137 43961 13740 43875 17948 4421 38312 36315 40310 9203 24489 23375 28058 20670 21417 19660 13646 37158 43122 31635 15995 7388 27093 18128 22210 49026 12719 14126 6347 13517 36857 24195 22416 36869 18897 671 16070
2669393,43154 23909 5884 5422 38455 17994 33301 48959
534790,44422 4210 39216 43643
1190151,6184 32478
2238730,42450 258 24221 19660 44328 13882 28715 47697 8652
152271,16797 21137 26620 11945 17789 4357 12144 34685 16282
2500879,49235
572102,47766 9292 39581 27730 25706 15130 43390 28730
672486,49675
613422,47141 14147 6350 23572 33852 21201 10327 5490 36390 20862 42800
2500886,33198
2894103,
3418392,
928025,24852 12204 8412
141594,24852 28465 13263 48205 18432 18460
272668,5450 41539 16683
928029,24852 2732 10957 28204
766341,13176 45066 47766 21903 31717 39121 39275 20632 34126 18465 5876 22247 21927 33198 36127 49075 30169 8955
928032,196 13176 43154 32478 12341 32455 22802 31759 37919
1190177,13176 30450 39657 46149 21903 14715 37710 6184 13575 32478 12341 19691 39408 8048 46516 5161 30720 15672 31805 22802 6760 45051 12476 37919 42500 13042
2500901,196 37687 6184 22610 12916 32303 21769 8571
1583398,
2107687,19821 24179 39972
1261697,
10537,13176 39928 21137 42265 11782 44910 7021 26165 1468 17568 3442
2763050,32478 16696 1405 14318
141611,24852 31343 38689
665900,16797 24852 21903 22035 31343 17600 4421 46906 38689 12099 6111 20738 2326 13113 5547 37594 18200 35992
1583405,40174 26131 19173
1059119,46676 38293
2631988,25659 26209 42585 20114 42768 28849
1583416,13176 49235 19057 22825 21137 21903 22035 42265 19678 4799 9839 24952 260 27104 34126 5876 22935 4210 12703 21405 24964 27845 21938 35108 29987 17795 21009 43122 15649 44765 9808 10369 5794 20063 36869
796992,22802 19202
928066,30489 21903 25718 49005
2894148,36011
1321285,13176 22935 24964 31342 21938 9092 24009 7398 35223 405 9955 13031 2979 46778 28358 31471 21574 6278 11226
2763078,34234 16953 19213 35108 4317 25706 5385 30850 3244 6286 31676 20250 30744 43010
534857,
1452364,13176 39928 47144 47209 21903 8518 24184 22935 21506 45123 39408 5785 46069 46654 40174 19660 31015
2710719,5450 21709 24852 39877
665937,24852 21903 22935 38739 22008 4962 4274 35503 31635 48220 7175 26032 42533 23025 33120 1374 12858 10482 39560 48957 9881 42389 10467 3740
1976661,24852 47766 21137 26209 17794 15290 5876 22935 24964 46906 34969 42445 26620 25890 31562 46984 8968 47011 7759
3156310,
10583,24852 25199 17871
2632024,47209 4210 23288 38200 45578 44177 39431
1583454,35951 16797 9434
3287391,
10600,29045 35842
3365948,24852 4799 8467 38159 36724 20600 27695 24413 45866 18629 31504 13113 22228 38544 34956 5491
3025259,
665968,
272753,14233
797044,9387 47626
2107765,
1574633,49191
272760,24852 4605
3025273,17122 37710 13914 39581 26348 41276 3798 31651 8843
3025274,49235 42356 27086 5785 44815
2579519,5450 40604 4920 8277 34448 45763 8986 29487 11945 17878 34949 14126 2344 15532 48957 18691 1240 273
2500988,13176 21137 5077 20082 26131 20015 44765
1321341,196 6615 42455
1190271,
2382912,
1714562,3039 27283
853739,19348
2369924,5450 24852 39190 8424 41220 9076 22337 44799 39993 28204 40310 17795 43279 38200 31374 27093 47990 17338 10292 16997 1616 19658 15100 307 12914 41245 926 8713
2518682,45009 24487 8859
1059210,1069 5566 31077
2107788,49235 24852 45066 21137 21903 49683 28289 8424 45007 4920 17794 42736 15290 14678 27845 46906 4605 38689 35921 37131 25890 25879 47823 47630 42244 10442 17622 31504 9808 23362 5491 27392 34061
2369933,21903 16185 38241 40310 2350 8671 39982 32747 33791 1069 33007 7631 27398 9009 21157
1583502,40174 30142
2501007,4210 691 16830 15226 42443 39411 21626
2501008,47766 21137 27156 24838 28985 27104 42585 12797 28601 42768 21938 2480 8022 25138 35065 7314
2208152,47977 37658 26530 12919 5710 1080 24053 25154 877
2894226,17122 16797 24852 14992 9076 30696 8025 41805 20082 1408 30668 35233 34466 37489 9458 14862 10191 18387 5711
703042,432 48808 23763 3526 31382
2632087,16797 43352 7249 169 40120 4724 18292
272792,24852 34050
928153,
1196233,27845
1583517,16797 6438
2894238,8615
2894239,21709 47766 28373 14947 12456
141728,13176 26209 33198 33153 39408 25837 14379 16818
2763170,13176 5450 22825 47144 21903 32655 35958 25305 18434 6356
3287459,16797 45066 47209 34380
1321380,13176 11512
928165,4957 16797 24852 33754 40571 45066 47766 21903 34969 17949
1845670,27845 3481 12576
3156392,5450 24852 15290 5025 8174 2295 3999 29034 46785 42455 34312
403882,25659 19180 21497 3321
1714603,
1118910,39180
3156397,13176 41787 16797 24852 37646 9387 49683 30391 47626 18987 9901 4006 28204 16953 25422 28682 35914 8638 5785 10673 14381 29373 29615 13166 33452 33589 20876 15424 1578 30352 1599 22108 29848 23262 18643 16296 6119 43817 15999 12959
1845678,2078 20600
3413410,13176 8021 21137 31717 19019 9339 18465 1194 23645 24489 21267 8174 17807 19660 31433 48287 7412 44204 41665 23047 38647 45885
2369971,13176 27344 21137 20995 21267 18918 44008 28476 30233 30442 23236 13225 31970
2632116,24852 47626 47912 27845 1940 40545 26131
1714614,46979 25890
3025335,13176 22825 27966 21616 43295 41950 33055 18689 8693 42579 22400 273
1845690,43772 19348 26172 22438
3287483,
744522,41290 40723 20156 19677
2791600,37646 47209 24838 35321 11140
1750932,4957 19057 24852 27966 47209 21137 43961 8424 25199 26209 16154 24184 38164 14678 16290 18362 23233 44560 12023 33768 30561 13166 6046 33120 25371 11129 27511 42509 45635
1059267,37646 39928 21137 21903 8518 39275 9839 27104 36695 24622 24964 16398 5479 26369 45200 13280 24082 1347 5578
534980,
3287493,
611389,49235 47766 31553 5750 28946
1845710,13176 16797 43352 1689 6184 12341 29223
2859117,
666064,2643 14702
1714645,24852 33222
3156438,24852 43352
535000,21137
2501081,
2513999,196 5258 21292
2763228,24852 15290 24184 46979 25837 35900 31140 28703
1059293,12341 8859 12640
1452510,24852
3025376,47626 28204 4605 38400 5097 30165 27429 6201 31196
887,
2370020,24852 4920 31683 25839 39201 44267 32859 34306
1452517,41391 26765
535014,
2972753,13032 38928 42265 37710 6184 41400 3298 35561 11759 16974 8843 13042
1452521,47626
666090,13176 6182
1452525,
423427,13176 49235 16797 22474 22825 22963 24852 37646 39877 47209 21137 21903 22035 49683 13870 21616 45007 31343 5646 24184 27104 22935 47672 24561 24964 27845 36316 16398 35921 6873 14462 16759 33000 12456 22993 16616 24841 27695 6104 26283 12004 12754 48859 29616 25630 17027 25762 44787 21038 37528 8627 645 16450
3344125,21137 3957 9047
3025392,24852 24964 4605 31553
1321457,8193 16185 12432 47031 14252 40310 13187 47145 37250 26172 32727 8030 16066 43631 38432 4094 15258 34487 40795 7206 26119 5913 30875 15339 21825
3087784,13176 47209 21137 21903 21616 8277 24838 24964 5479 32347 45374 19660 4853 29118
2492158,
535030,
797175,24852
3025400,21616 15399 37067 10753 16528 36342 4142
1583610,20119 4595
1362088,36107
3418620,17334
928255,196 12427 13032 41400 21572 1 6760
3287552,38293 17530 35939 26317 19660 13596
1190403,1774 32502
2632196,4210 22123
928262,21137 49683 11777 24561 10912 39180
729233,
3025418,25931 7485
2968232,35951 36070 12545 2101 8997
1452556,8859 17316 30718
1190414,
797200,21150 31981
272914,
1976851,32211 12341 18027
10772,8859
1583638,
403992,24852 39275 44987 5876 34234 23909 39408 47890 1932
2239002,43154 25949 24385 13554
1714717,49235 22825 24852 45066 4920 26209 35321 27629 23734 38241 23044 5612 43279 14901 4541 23543 7533 33825 23296 46817 277 33791 44075 264 16465 30756 39032 4374 4174 32831 3847 48577 29544 48366 17898 8471 47896 27747 46567 10274
2370078,38768
263941,21288
3025442,12341
1583653,13176 18523 27966 30489 47209 21137 4920 8277 24838 25931 46979 343 5479 23909 6341 22993 30169 7916 4410
2894374,
2501159,
1190440,43116 45531 30315
2239017,13176 40910
2501163,
797228,196 46149 46061 30591 6760 20518
2832933,7877
666161,1463
1059378,49235 24852 45066 21137 8277 45767 28851 39699 44949 24891
3287603,24852 47766 47626
1845812,44172 48812 13259
1714743,
635316,35561 27241 27247 43889 21280
535098,19057
1321531,
1802,13176 5450 21709 24768 24852 27966 45066 47209 21137 40604 42265 43961 45007 4920 8277 18382 26209 4799 42736 43295 18465 5876 15902 32553 35221 16254 3481 20114 24382 34969 38689 32864 43713 33198 10749 21938 28849 2295 11512 46346 39561 890 9092 44514 3599 31338 37029 3896 13076 1713 4960 34824 38313 41665 16525 38837 5115 27235 16874 31612 141 17871 4981 11277 3111 11368
797247,
3287617,17518
2239044,22825 24852 47766 21903 43961 48775 8834 27845 33575 21927 10749 46584 43621 23192 3486
797253,13176 5450 7781 28647 32566 41406 31406 27730 34024 39921
3186460,
3077347,45066 47766 22035 8424 28985 47626 5134 13733 20082
3025480,
2501196,
2806747,16797 17872 19156 24852 21413 45007 31343 42828 39409 5077 6348 4605 24382 17795 29447 35935
272975,
141904,
2107987,45066
2894421,16797 24852 37646 47209 21903 40706 17794 44632 34243 25824 5785 1463 6046 11712 1783 33195 4232 47154 27284 16908
3418711,47766
10840,21938
2907236,16797 26604 39275 43352 37687 47788 3481 5380 19811
2370142,13176 47209 21137 48775 26209 9839 17600 27104 27336 48988 23044 33198 33000 2855 41658 16616 29447 24841 15649 31557 15613 44116 27392 25013 30294
10849,25340 31557 49556
535139,5450 22959 24024
797284,13176 27966 39877 47209 8021 21137 45007 5876 3957 3583 8174 31915 19660 13646 12254 21775 30291
351334,5322 21137 22035 26209 32177 47626 21405 41950 46667 36216 33198 10749 20734 21938 31727 12250 24221 15649 12820 14491 24413 21806 22210 10540
103947,24852 45066 46676 47626 44142 47087 4605 432 38996 6383 11422 46059 44487 39032 35234 12792
1809,5258 5068 8803
1859647,24852 27521 31343 49131 40545 34423
1714797,21903 16185 27845 5479 49628 33294 18389
797297,
3025522,24852
2361107,47766 21903 45007 8277 26209 46969 34358 47626 2086 33401 6740 25705 42244 37464 8414 49111 38426 5015 47838 14606
666229,
2501245,33452 23540 9580 5285
209859,
788245,27790 8571
1356224,
356506,13176 30489 8230 49157 26165 41750 43394 49113 13838
3156612,46149 43154
2894469,32030 48806
2929089,32689
797320,39877 17948 38557 24933 38925 49224
1059469,8929
2763407,
2557720,24852 19348
3156628,
3418773,
1845910,13176 39928 8277 23765 5876 26165 11143 33120 12324 3756 31555
2166711,27966 39877 47209 21137 21903 26604 31717 27521 30391 39275 34126 44359 5876 28601 46667 14233 3957 16249 19613 920 28171 24933 19329
3287708,47977 31981
3287709,
3203921,5479
2223461,196 38928 43721 46061 30591 19660 46562 10473 31651 8843
2763426,
1452709,
2894503,11520 48364 2748 27392
797352,24852 47977 5771 48448
1714857,13176
2239146,24852 45066 30391 5876 38241 33452 34283 2971 23248
1814983,13176 27344 27966 36735 39928 43961 5077 36227 17616 18721 8174 39408 27360 148 38400 42460 44245 16020 33129 8173 14999 31848 32429 42556 3265 33626 2519 48192 4778 42193 23339 29520 3318 42333 28196 34735 39861 17317 25691 43973 15860 48825 40021 25332 11799
2108076,
2108078,13176 27966 10895 31683 18465 17948 20119 38689 1158 40545 45681 30442 23794 26201 38374 5883
1509149,49235 47144 15902 33548 44156 1940 35914 47977 45004 9623 48015 20463 10613 19734 6286 30597 40459 24034
897480,13176 19057 27966 36735 21137 21903 22035 36606 42736 16185 12341 8174 37524 3952 32293 11737 19173 18434 31663 42637
142002,13176 27966 21137 4920 28199 18362 12341 31040 36011 29447 17949 27751
2579571,24852 31343 28985 33731 27086 28199 24964 27845 34 43504 3469 44229 49191 20842 33716 21278 5959 20345 36522 26629 34565 25346
404148,45066
3298092,21292
3029341,
1059511,24852 19895 4210 27845
2501304,4210 43112
535225,21137 36082 40363 39303 37022 17803 1803 45416
376059,196 24852 47144 9387 9076 28204 44375 2974 16696 21131 35914 33198 19488 27730 9623 19604 365 23322 24582 19495 23601 4214 38063 6422 4121 19853
3287740,5479
142013,41787 22825 24852 39877 39928 45066 28199 28204 8174 33055 25340 5690
1714878,24852 27845 28156
2501311,24852 40198 45948 47766 24184 5025 34234 11512 31958 28080 45930
928448,1559 19156 24852 8424 5818 13083 41351 5782 9076 13921 22788 30696 43772 10151 28993 11463 19348 25272 45064 47325 14443 5976 45531 37215 23322 3856 22619 10388 3847 40168 25962 5713 44384 4833 48421 18115 21713 42073 35755 9237 13784
1321665,5322 24852 38656 13249 43295 28199 6991 17616 35221 46842 47759 36316 3696 6631 23909 43183 432 10673 49520 35303 26348 19734 7693 37203 1069 15424 21349 14421 6846 47516 30106 34160 30597 10690 207 13944 1485 33508 47728 24544
